480,EKTR4,18.00,7.05,1.31,0.515,0.0228,0.443,4.03,3.41,-1.31,6.37,5.24,0.1509,0.0731,1.51,0.1576,0.1856,22311.00,2666750000.00,1.37,0.0683,158769180193
481,BEES4,4.78,7.07,0.94,0.000,0.0635,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1329,34555.20,1608360000.00,0.00,0.0802,158769180193
482,MERC3,7.10,7.11,0.53,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0741,0.00,242784000.00,0.00,-0.1146,158769180193
483,BRGE12,4.85,7.12,0.30,12.419,0.00,0.108,0.29,-0.83,0.75,3.25,3.26,-14.9768,2.6536,2.52,-0.275,0.0421,1634.10,1191300000.00,0.00,-0.0086,158769180193
484,COCE3,37.09,7.13,0.93,0.537,0.0504,0.333,26.24,5.45,-0.85,9.26,6.12,0.0985,0.0753,1.05,0.0694,0.13,730.83,3114050000.00,0.70,0.0776,158769180193
485,ITSA4,8.84,7.21,1.35,14.847,0.0984,1.102,19.54,397.60,-27.16,400.67,82.06,0.0373,2.1104,2.48,0.003,0.1867,363739000.00,55232000000.00,0.08,0.0188,158769180193
486,CEBR6,60.00,7.27,1.10,0.315,0.0009,0.235,5.02,4.08,-0.91,4.25,3.33,0.0771,0.057,1.11,0.0701,0.1518,42740.60,783986000.00,0.64,0.0463,158769180193
487,HGTX4,9.60,7.27,1.09,1.007,0.00,0.861,1.76,7.66,1.88,6.19,4.32,0.1315,0.1386,3.73,0.1617,0.1505,0.00,1426400000.00,0.05,-0.0008,158769180193
488,SAPR3,5.20,7.28,1.27,1.664,0.0394,0.658,-65.14,4.09,-1.71,5.56,4.73,0.4064,0.2287,0.91,0.1676,0.1749,1097780.00,6173910000.00,0.50,0.117,158769180193
489,WIZS3,9.74,7.28,8.33,2.284,0.0687,2.656,-12.87,4.04,-6.11,3.93,3.56,0.5647,0.328,0.53,0.773,1.1435,10130000.00,187057000.00,0.00,0.1767,158769180193
490,CIEL3,4.26,7.31,1.02,1.020,0.0486,0.124,1.33,5.91,-6.88,8.97,5.80,0.1726,0.1577,1.13,0.0748,0.139,104622000.00,11392600000.00,0.81,-0.0011,158769180193
491,BEES3,4.96,7.33,0.97,0.000,0.0612,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1329,232916.00,1608360000.00,0.00,0.0802,158769180193
492,BRGE8,5.01,7.35,0.31,12.828,0.0579,0.111,0.30,-0.86,0.77,3.22,3.23,-14.9768,2.6536,2.52,-0.275,0.0421,182.65,1191300000.00,0.00,-0.0086,158769180193
493,TUPY3,14.23,7.36,0.86,0.397,0.0122,0.400,1.39,4.69,-14.93,6.16,3.53,0.0848,0.054,2.31,0.1197,0.1168,15389900.00,2387400000.00,0.62,0.1291,158769180193
494,TRPL4,19.71,7.37,1.10,3.929,0.0882,0.601,3.91,6.02,-4.47,6.31,6.25,0.6529,0.5384,3.05,0.115,0.1494,57461400.00,11794300000.00,0.28,0.1043,158769180193
495,BRML3,10.61,7.43,0.84,7.368,0.0857,0.496,14.02,10.15,-1.55,12.28,12.00,0.7258,1.0997,2.41,0.051,0.1129,212806000.00,11040800000.00,0.25,-0.0233,158769180193
496,BTTL3,4.87,7.49,7.17,0.154,0.00,0.555,-47.46,5.66,-1.00,8.01,5.51,0.0272,0.0205,0.97,0.117,0.9586,10485.50,10087000.00,3.36,0.0331,158769180193
497,TASA3,3.68,7.50,-1.07,0.326,0.00,0.305,5.05,4.30,-0.48,13.72,10.60,0.0758,0.0434,1.10,0.0827,-0.1426,400106.00,-304621000.00,-2.46,0.0413,158769180193
498,CESP3,26.99,7.60,1.24,5.625,0.1014,0.684,138.49,40.90,-1.86,45.99,16.69,0.1375,0.7402,1.07,0.0177,0.1628,1222530.00,7144910000.00,0.25,-0.1203,158769180193
499,BBDC4,19.35,7.60,1.28,0.000,0.0977,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1689,888370000.00,133723000000.00,0.00,-0.0927,158769180193
500,CESP6,27.00,7.60,1.24,5.628,0.1014,0.684,138.54,40.91,-1.86,46.01,16.69,0.1375,0.7402,1.07,0.0177,0.1628,98329800.00,7144910000.00,0.25,-0.1203,158769180193
501,CLSC3,56.00,7.62,1.54,0.269,0.0398,0.227,-31.03,5.66,-0.38,8.53,5.34,0.0476,0.0354,0.97,0.0481,0.2015,1540.00,1407120000.00,1.18,0.0552,158769180193
502,DPPI4,38.90,7.62,2.28,-0.665,0.00,1.718,3.98,87.28,4.46,73.74,73.74,-0.0076,-0.0504,3.14,0.03,0.2997,0.00,545227000.00,0.06,0.1514,158769180193
503,CCTU4,37.28,7.65,0.92,0.307,0.00,0.405,2.29,14.56,-28.32,21.77,21.77,0.021,0.04,1.48,0.0296,0.1207,0.00,82550000.00,0.48,0.1254,158769180193
504,ELPL6,30.20,7.67,1.50,0.406,0.00,0.225,8.32,3.47,-0.38,4.99,3.62,0.1168,0.0528,1.12,0.0737,0.1958,0.00,3969220000.00,0.98,0.037,158769180193
505,VULC3,4.47,7.68,1.01,0.808,0.00,0.811,1.70,7.51,2.09,7.38,4.75,0.1076,0.1052,5.32,0.1169,0.1316,5116440.00,1087140000.00,0.04,0.0812,158769180194
506,SHUL4,8.35,7.68,1.20,0.704,0.0184,0.534,1.45,9.02,9.24,11.66,7.78,0.078,0.0916,2.51,0.0809,0.1567,5449860.00,620101000.00,0.86,0.1589,158769180194
507,ENBR3,16.95,7.69,1.11,0.675,0.0344,0.374,6.46,4.26,-1.05,6.61,5.23,0.1586,0.0973,1.28,0.1068,0.145,71594800.00,9229050000.00,0.92,0.1286,158769180194
508,ELPL5,30.50,7.75,1.52,0.410,0.00,0.228,8.41,3.51,-0.38,5.02,3.64,0.1168,0.0528,1.12,0.0737,0.1958,0.00,3969220000.00,0.98,0.037,158769180194
509,CPLE3,56.40,7.76,0.89,0.950,0.0459,0.403,6.02,4.36,-1.21,6.79,5.19,0.2181,0.127,1.48,0.1052,0.1153,17046000.00,17252400000.00,0.67,0.0332,158769180194
510,ITUB3,21.24,7.80,1.57,0.000,0.0947,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.202,47001600.00,132244000000.00,0.00,-0.1975,158769180194
511,ALUP11,23.77,7.82,1.39,1.517,0.0189,0.360,2.08,2.98,-1.09,4.97,4.74,0.5087,0.3574,2.61,0.155,0.178,23544100.00,5002190000.00,1.71,0.2761,158769180194
512,BRGE7,5.40,7.93,0.33,13.827,0.0752,0.120,0.32,-0.92,0.83,3.15,3.16,-14.9768,2.6536,2.52,-0.275,0.0421,0.00,1191300000.00,0.00,-0.0086,158769180194
513,ALLL3,3.97,7.95,0.74,0.873,0.00,0.189,3.24,2.98,-0.32,7.69,4.21,0.2927,0.1109,1.63,0.0684,0.0933,0.00,8344280000.00,1.40,0.1612,158769180194
514,CPLE6,57.92,7.97,0.92,0.976,0.0491,0.414,6.18,4.47,-1.24,6.91,5.28,0.2181,0.127,1.48,0.1052,0.1153,79521500.00,17252400000.00,0.67,0.0332,158769180194
515,MTSA4,15.75,7.99,0.60,0.498,0.0508,0.466,0.89,12.71,0.95,8.20,4.21,0.0392,0.0623,3.80,0.0523,0.0745,109393.00,241512000.00,0.16,0.0771,158769180194
516,CESP5,28.50,8.03,1.31,5.940,0.1289,0.722,146.23,43.19,-1.96,48.28,17.52,0.1375,0.7402,1.07,0.0177,0.1628,19666.00,7144910000.00,0.25,-0.1203,158769180194
517,BRGE3,5.50,8.07,0.34,14.083,0.00,0.122,0.33,-0.94,0.85,3.13,3.14,-14.9768,2.6536,2.52,-0.275,0.0421,893.95,1191300000.00,0.00,-0.0086,158769180194
518,ITUB4,22.05,8.09,1.63,0.000,0.0912,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.202,1155060000.00,132244000000.00,0.00,-0.1975,158769180194
519,BMGB4,5.03,8.10,0.74,0.000,0.042,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0912,8728280.00,4028280000.00,0.00,0.00,158769180194
520,CMET4,3.91,8.10,5.38,3.068,0.00,3.136,9.47,5.72,27.20,5.34,5.34,0.5363,0.4303,2.64,0.814,0.664,0.00,2847970000.00,0.18,0.3018,158769180194
521,RDTR3,6.30,8.11,1.37,0.000,0.00,1.320,0.00,-1919.75,0.00,-1897.05,-219.41,0.00,0.00,0.00,0.00,0.1695,0.00,497092000.00,0.00,0.00,158769180194
522,CYRE4,8.50,8.17,0.71,0.864,0.00,0.340,1.07,7.72,6.28,10.30,9.58,0.112,0.1359,2.44,0.0519,0.0873,0.00,4762380000.00,0.53,-0.0212,158769180194
523,CEBR5,68.00,8.23,1.25,0.357,0.0577,0.266,5.68,4.62,-1.04,4.79,3.76,0.0771,0.057,1.11,0.0701,0.1518,1776.32,783986000.00,0.64,0.0463,158769180194
524,CPFP4,44.00,8.30,4.14,0.538,0.00,0.574,0.00,4.90,0.00,7.93,6.39,0.1097,0.0648,0.00,0.00,0.4993,0.00,564024000.00,0.00,0.00,158769180194
525,TRPL3,22.26,8.32,1.24,4.438,0.0781,0.679,4.42,6.80,-5.05,7.09,7.02,0.6529,0.5384,3.05,0.115,0.1494,140573.00,11794300000.00,0.28,0.1043,158769180194
526,CRIV4,5.86,8.36,0.63,0.000,0.0701,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0758,17553.20,950894000.00,0.00,-0.0141,158769180194
527,BGIP3,45.84,8.38,1.61,0.000,0.0273,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1927,3043.73,433857000.00,0.00,0.095,158769180194
528,REDE4,2.90,8.39,1.71,0.533,0.00,0.319,3.77,3.48,-0.65,7.51,5.49,0.1533,0.0879,1.49,0.1021,0.2037,0.00,3493430000.00,2.25,0.0971,158769180194
529,TASA4,4.14,8.43,-1.20,0.366,0.00,0.343,5.68,4.84,-0.54,14.26,11.01,0.0758,0.0434,1.10,0.0827,-0.1426,3625070.00,-304621000.00,-2.46,0.0413,158769180194
530,CSMG3,50.30,8.45,0.95,1.236,0.0319,0.553,8.80,5.03,-2.17,7.23,4.90,0.2458,0.1463,1.65,0.1171,0.1119,52418400.00,6743710000.00,0.49,0.0783,158769180194
531,AGIN3,5.29,8.46,1.23,1.816,0.00,0.565,1.29,10.92,3.55,14.68,14.68,0.1663,0.2183,2.72,0.0559,0.1456,0.00,1028210000.00,0.55,0.4417,158769180194
532,BPAC5,12.20,8.47,1.49,0.000,0.0369,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1759,25268.30,21332200000.00,0.00,0.061,158769180194
533,AELP3,1.93,8.49,-200.57,-0.062,0.00,5.216,0.00,-12.58,0.00,-11.94,-11.98,0.0049,-0.0073,0.00,0.00,-23.6383,0.00,-904000.00,0.00,0.0118,158769180194
534,ITSA3,10.47,8.54,1.59,17.584,0.0831,1.305,23.14,470.92,-32.16,473.98,97.08,0.0373,2.1104,2.48,0.003,0.1867,3976310.00,55232000000.00,0.08,0.0188,158769180194
535,CPSL3,38.02,8.56,3.49,0.787,0.00,2.043,7.39,5.79,11.84,5.48,5.48,0.1359,0.092,1.89,0.5715,0.4082,0.00,1634730000.00,0.17,0.1621,158769180194
536,SBSP3,42.38,8.60,1.34,1.611,0.0273,0.624,-18.60,5.06,-1.45,6.98,5.32,0.3184,0.1873,0.76,0.1306,0.1556,202201000.00,21635800000.00,0.61,0.104,158769180194
537,CVCB3,13.92,8.61,1.52,1.050,0.0318,0.300,1.25,2.95,-4.03,4.55,3.80,0.3563,0.1156,1.49,0.1221,0.1762,123822000.00,1370930000.00,1.13,0.2278,158769180194
538,JHSF3,4.35,8.66,0.93,4.380,0.0158,0.478,5.57,16.66,-1.51,20.66,18.00,0.2629,0.513,2.16,0.032,0.1069,39791500.00,3014130000.00,0.40,0.0255,158769180194
539,IDNT3,2.90,8.71,2.58,0.000,0.00,0.744,0.00,-8.53,0.00,-7.93,-7.93,0.00,0.00,0.00,0.00,0.2964,296392.00,18348000.00,0.00,-0.974,158769180194
540,TMGC12,550.00,8.71,1.12,0.800,0.00,0.770,4.66,12.27,8.22,10.94,10.94,0.0652,0.0918,1.69,0.0873,0.1283,0.00,1167010000.00,0.05,0.1049,158769180194
541,ACES4,94.73,8.74,2.27,1.683,0.00,1.430,6.37,7.16,20.65,6.50,6.50,0.2352,0.1927,2.05,0.269,0.2595,0.00,3105800000.00,0.09,0.1334,158769180194
542,ACES3,95.27,8.79,2.28,1.693,0.00,1.438,6.40,7.20,20.77,6.54,6.54,0.2352,0.1927,2.05,0.269,0.2595,0.00,3105800000.00,0.09,0.1334,158769180194
543,LEVE3,17.80,8.82,1.75,0.904,0.12,0.981,4.48,5.87,34.55,6.51,5.23,0.1541,0.1013,1.87,0.1938,0.1987,10014500.00,1303550000.00,0.32,0.0225,158769180194
544,CZRS4,2.49,8.89,0.30,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0334,0.00,1145670000.00,0.00,0.1444,158769180194
545,TIMP3,13.35,8.92,1.44,1.860,0.0308,0.801,96.01,9.98,-3.42,9.70,3.75,0.1864,0.2084,1.04,0.0967,0.1615,144553000.00,22431800000.00,0.09,0.0112,158769180194
546,AFLU5,5.03,8.93,2.14,2.911,0.00,1.875,9.63,8.32,11.92,7.38,7.05,0.3498,0.3259,3.27,0.3118,0.2393,0.00,44270000.00,0.00,0.0861,158769180194
547,CAML3,8.27,8.98,1.35,0.605,0.0229,0.568,1.83,12.12,17.02,17.52,11.92,0.0499,0.0673,2.02,0.0628,0.1508,12650800.00,2258460000.00,0.99,0.1432,158769180194
548,VIVO3,65.79,8.99,2.69,1.366,0.00,1.175,-29.21,6.21,-4.74,6.65,6.65,0.2201,0.152,0.89,0.2392,0.2988,0.00,9816290000.00,0.35,0.1306,158769180194
549,CNFB4,5.99,9.01,1.57,1.511,0.00,0.872,3.47,8.27,53.95,10.05,7.85,0.1827,0.1677,2.20,0.1201,0.1739,0.00,1552470000.00,0.47,-0.1061,158769180194
550,HAGA4,1.92,9.12,-0.30,0.970,0.00,0.406,1.05,-11.30,-0.26,-12.79,-70.65,-0.0858,0.1063,1.93,-0.0999,-0.0332,39250.30,-75506500.00,-0.51,-0.0587,158769180194
551,AFLU3,5.15,9.15,2.19,2.981,0.00,1.919,9.86,8.52,12.21,7.57,7.24,0.3498,0.3259,3.27,0.3118,0.2393,0.00,44270000.00,0.00,0.0861,158769180194
552,TEND3,23.33,9.24,1.80,1.248,0.0256,0.700,1.26,6.61,6.41,6.06,5.58,0.1889,0.1356,4.33,0.1555,0.1951,40880300.00,1350620000.00,0.64,0.237,158769180194
553,BRIV4,7.02,9.26,0.42,0.000,0.0792,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0451,13558.80,1488320000.00,0.00,0.1749,158769180194
554,MERC4,9.33,9.34,0.69,0.000,0.053,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0741,119469.00,242784000.00,0.00,-0.1146,158769180194
555,BPAC11,40.60,9.40,1.65,0.000,0.0333,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1759,210677000.00,21332200000.00,0.00,0.061,158769180194
556,MRSL4,3.05,9.48,0.91,0.816,0.00,0.609,2.19,15.08,5.80,16.51,8.83,0.0541,0.0869,2.78,0.0444,0.0963,0.00,375151000.00,0.16,0.071,158769180194
557,CBEE3,16.00,9.55,0.73,0.452,0.00,0.252,-2.67,4.70,-0.62,11.02,6.17,0.096,0.0473,0.72,0.0612,0.0763,1732.93,3660980000.00,1.09,0.0475,158769180194
558,COCE5,49.99,9.61,1.25,0.724,0.0374,0.449,35.37,7.35,-1.15,11.15,7.38,0.0985,0.0753,1.05,0.0694,0.13,2339340.00,3114050000.00,0.70,0.0776,158769180194
559,ELEK3,18.00,9.63,2.43,0.563,0.0239,1.098,4.01,28.04,59.29,33.76,18.04,0.0201,0.0585,1.93,0.0477,0.2524,1687.93,233127000.00,0.68,0.0655,158769180194
560,ENMT4,26.90,9.64,2.58,1.161,0.0421,0.740,9.76,6.49,-1.69,10.44,8.52,0.179,0.1204,1.38,0.1259,0.2678,13117.90,2218570000.00,1.71,0.1017,158769180194
561,CSAN3,59.31,9.64,2.22,1.724,0.0171,0.711,4.52,11.35,-2.23,14.91,11.68,0.1519,0.1831,1.84,0.082,0.2298,157841000.00,10553700000.00,1.27,0.1415,158769180194
562,BRDT3,18.30,9.64,2.43,0.224,0.0253,0.824,5.88,10.28,-4.37,12.41,9.89,0.0218,0.0233,1.42,0.0978,0.2522,197343000.00,8766000000.00,0.77,0.043,158769180194
563,ENMT3,27.00,9.68,2.59,1.165,0.042,0.743,9.79,6.51,-1.70,10.46,8.54,0.179,0.1204,1.38,0.1259,0.2678,28229.60,2218570000.00,1.71,0.1017,158769180194
564,CTWR3,100.00,9.76,56.77,0.317,0.00,1.141,3.79,-10.64,-142.17,-8.91,-8.91,-0.0298,0.0325,1.45,-0.2186,5.8191,0.00,879000.00,5.52,0.0494,158769180194
565,JBSS3,21.80,9.80,2.01,0.291,0.0001,0.471,4.42,4.52,-1.15,7.78,5.26,0.0644,0.0316,1.47,0.1332,0.2048,452580000.00,29637000000.00,1.79,0.0533,158769180194
566,VIVO4,71.80,9.81,2.93,1.491,0.00,1.282,-31.87,6.78,-5.17,7.22,7.22,0.2201,0.152,0.89,0.2392,0.2988,0.00,9816290000.00,0.35,0.1306,158769180194
567,BRIV3,7.50,9.90,0.45,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0451,6904.75,1488320000.00,0.00,0.1749,158769180194
568,MRVE3,14.18,9.90,1.41,1.129,0.0722,0.465,1.37,7.61,-3.85,10.42,9.50,0.1483,0.1235,2.78,0.0655,0.1426,98307400.00,4841770000.00,0.66,0.075,158769180194
569,ALUP3,10.10,9.97,1.78,1.934,0.0149,0.458,2.65,3.80,-1.39,5.79,5.53,0.5087,0.3574,2.61,0.155,0.178,536234.00,5002190000.00,1.71,0.2761,158769180194
570,FESA3,25.00,9.98,1.21,1.726,0.049,0.804,5.04,18.81,-10.29,21.54,8.33,0.0917,0.1731,2.71,0.0469,0.1207,3512.82,1832110000.00,0.27,0.0894,158769180194
571,FRIO3,53.01,9.99,3.84,0.147,0.00,0.134,2.88,3.33,-0.65,10.89,6.43,0.0441,0.032,1.07,0.0873,0.3839,1733.05,56755000.00,18.15,0.0959,158769180194
572,WLMM3,13.76,10.06,1.19,0.462,0.0138,0.972,3.40,10.79,5.06,10.06,9.36,0.0429,0.0459,4.16,0.1002,0.1185,2296.12,420122000.00,0.03,0.2385,158769180194
573,CEEB5,38.91,10.10,1.95,0.998,0.00,0.538,14.91,5.76,-1.11,9.64,7.50,0.1732,0.0988,1.18,0.1038,0.1934,0.00,5219270000.00,1.48,0.1133,158769180194
574,CEEB3,39.00,10.13,1.96,1.000,0.0283,0.540,14.94,5.78,-1.11,9.65,7.51,0.1732,0.0988,1.18,0.1038,0.1934,5355.75,5219270000.00,1.48,0.1133,158769180194
575,NEOE3,18.73,10.20,1.20,0.799,0.0244,0.419,6.73,4.83,-1.03,8.78,6.69,0.1654,0.0811,1.35,0.0999,0.1175,86067400.00,18974900000.00,1.19,0.2045,158769180194
576,NEOE3,18.73,10.20,1.20,0.799,0.0244,0.419,6.73,4.83,-1.03,8.78,6.69,0.1654,0.0811,1.35,0.0999,0.1175,86067400.00,18974900000.00,1.19,0.2045,158769180194
577,RAPT3,7.34,10.25,1.50,0.498,0.0489,0.401,1.13,4.56,-6.44,6.14,4.80,0.1093,0.059,2.49,0.14,0.1463,165384.00,1692540000.00,1.69,0.1593,158769180194
578,MRSL3,3.30,10.25,0.99,0.883,0.00,0.658,2.37,16.32,6.28,17.74,9.50,0.0541,0.0869,2.78,0.0444,0.0963,0.00,375151000.00,0.16,0.071,158769180194
579,TRFO3,4.53,10.32,2.58,0.804,0.00,1.039,4.65,5.52,7.37,5.12,5.12,0.1458,0.078,1.43,0.2763,0.2501,0.00,76165000.00,0.26,0.1647,158769180194
580,BESP3,330.00,10.38,2.47,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2377,0.00,5183100000.00,0.00,0.0183,158769180194
581,TCOC4,27.20,10.43,1.26,1.558,0.00,0.915,2.65,10.14,3.07,7.89,7.89,0.1537,0.1493,2.53,0.1398,0.1206,0.00,2812920000.00,0.04,0.1671,158769180194
582,PSSA3,45.33,10.63,1.77,0.811,0.0515,0.448,3.06,1.02,-8.84,0.31,0.30,0.7977,0.0763,1.27,0.6407,0.1668,43061900.00,8269650000.00,0.00,0.0422,158769180194
583,ELEK4,19.88,10.64,2.68,0.622,0.0216,1.213,4.43,30.97,65.48,36.69,19.61,0.0201,0.0585,1.93,0.0477,0.2524,11296.10,233127000.00,0.68,0.0655,158769180194
584,RPAD3,5.15,10.67,0.44,1557.540,0.0001,0.435,-202.65,-123.23,-174.09,-121.93,-121.93,-12.6393,146.00,0.76,-0.0035,0.0411,3715.93,993802000.00,0.00,0.1152,158769180194
585,TRFO4,4.70,10.70,2.68,0.835,0.00,1.078,4.82,5.73,7.65,5.33,5.33,0.1458,0.078,1.43,0.2763,0.2501,0.00,76165000.00,0.26,0.1647,158769180194
586,TRIS3,8.05,10.72,1.44,1.881,0.0399,0.835,1.54,9.33,2.08,8.19,8.13,0.2017,0.1891,3.15,0.1264,0.134,26427200.00,1045080000.00,0.29,0.2309,158769180194
587,BESP4,344.00,10.82,2.57,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2377,0.00,5183100000.00,0.00,0.0183,158769180194
588,CSRN3,17.96,11.05,2.87,1.151,0.0174,0.743,7.43,7.08,-1.46,10.46,8.57,0.1625,0.1041,1.76,0.119,0.2596,1558.05,1052220000.00,1.60,0.1149,158769180194
589,GRNL4,470.00,11.09,1.07,7.231,0.00,0.975,8.04,-64.72,15.01,-63.22,-63.22,-0.1117,0.6519,4.35,-0.0165,0.0969,0.00,93104000.00,0.05,0.2148,158769180194
590,ELUM3,36.00,11.12,1.50,0.940,0.00,0.886,2.31,14.76,2.51,10.02,10.02,0.0637,0.0846,2.02,0.094,0.1347,0.00,443231000.00,0.08,0.084,158769180194
591,GUAR3,13.27,11.18,1.27,0.848,0.0407,0.526,2.13,10.81,50.45,12.86,7.01,0.0785,0.0759,1.71,0.0589,0.1134,22946500.00,5224590000.00,0.54,0.0934,158769180194
592,RIPI3,48.01,11.23,-28.94,-7.449,0.00,7.092,-59.55,-8.79,-16.76,-9.31,-9.31,0.847,-0.6631,0.87,-0.991,-2.5761,0.00,-49103000.00,-2.44,0.0582,158769180194
593,CZLT33,29.23,11.24,1.39,0.526,0.00,0.145,1.87,3.10,-0.29,10.26,4.03,0.1697,0.0914,1.58,0.0531,0.1236,0.00,5691680000.00,3.93,0.0788,158769180194
594,WLMM4,15.38,11.25,1.33,0.517,0.0136,1.086,3.80,12.06,5.66,11.34,10.54,0.0429,0.0459,4.16,0.1002,0.1185,32828.80,420122000.00,0.03,0.2385,158769180194
595,HGTX3,14.87,11.26,1.69,1.560,0.0448,1.334,2.72,11.86,2.92,10.40,7.25,0.1315,0.1386,3.73,0.1617,0.1505,53258500.00,1426400000.00,0.05,-0.0008,158769180194
596,EMAE4,28.29,11.28,1.06,2.381,0.014,0.697,2.19,29.21,11.47,19.71,16.98,0.0815,0.211,4.82,0.033,0.0936,244739.00,990225000.00,0.07,0.2231,158769180194
597,ENAT3,9.19,11.34,0.84,2.197,0.1243,0.537,1.62,7.91,5.79,3.21,1.33,0.2777,0.1938,3.63,0.1135,0.0744,20457200.00,2895540000.00,0.09,0.2371,158769180194
598,RIPI4,48.50,11.35,-29.24,-7.525,0.00,7.164,-60.16,-8.88,-16.93,-9.40,-9.40,0.847,-0.6631,0.87,-0.991,-2.5761,0.00,-49103000.00,-2.44,0.0582,158769180194
599,EBCO4,1.00,11.46,0.80,0.330,0.00,0.351,50.21,8.51,-14.31,8.26,8.26,0.0388,0.029,1.01,0.0504,0.07,0.00,828097000.00,0.02,0.0609,158769180194
600,FIGE4,38.01,11.57,0.39,6.887,0.0011,0.394,47.64,7.10,59.90,6.94,6.94,0.9698,0.5952,10.34,0.0559,0.0341,0.00,227717000.00,0.00,0.00,158769180194
601,TEMP3,4.15,11.64,4.92,0.980,0.00,2.014,9.98,10.60,19.39,9.55,7.74,0.0925,0.0842,1.41,0.3449,0.4227,0.00,135736000.00,0.23,-0.1311,158769180194
602,DOHL4,6.15,11.68,0.63,0.745,0.00,0.502,1.27,35.93,1.88,31.89,12.85,0.0207,0.0638,6.62,0.0155,0.0536,9516.10,594565000.00,0.04,0.0583,158769180194
603,SMTO3,19.20,11.68,1.84,1.851,0.0341,0.591,2.83,10.46,-1.69,17.36,4.41,0.1769,0.1585,2.75,0.0644,0.1575,38906300.00,3695000000.00,1.58,0.1335,158769180194
604,LUXM4,29.25,11.71,1.50,1.277,0.064,0.805,6.53,9.50,-5.87,11.10,5.43,0.1344,0.109,1.61,0.0889,0.1281,7801.50,101327000.00,0.31,0.1353,158769180194
605,CSRN6,19.06,11.73,3.04,1.221,0.0181,0.789,7.89,7.52,-1.55,10.89,8.92,0.1625,0.1041,1.76,0.119,0.2596,0.00,1052220000.00,1.60,0.1149,158769180194
606,BRGE11,8.00,11.74,0.49,20.484,0.0435,0.177,0.48,-1.37,1.23,2.71,2.72,-14.9768,2.6536,2.52,-0.275,0.0421,324.25,1191300000.00,0.00,-0.0086,158769180194
607,RAPT4,8.42,11.76,1.72,0.572,0.0426,0.460,1.29,5.23,-7.39,6.81,5.33,0.1093,0.059,2.49,0.14,0.1463,49179700.00,1692540000.00,1.69,0.1593,158769180194
608,NAFG3,64.37,11.80,2.76,1.102,0.00,1.153,3.20,7.35,60.48,8.64,6.57,0.1499,0.0928,2.52,0.1992,0.2342,482.43,316392000.00,0.81,0.0949,158769180194
609,NAFG4,64.42,11.81,2.76,1.103,0.00,1.154,3.20,7.36,60.52,8.65,6.57,0.1499,0.0928,2.52,0.1992,0.2342,3057.85,316392000.00,0.81,0.0949,158769180194
610,EEEL3,479.99,11.88,1.91,4.273,0.0301,0.899,8.17,11.99,-2.89,12.37,11.39,0.3564,0.358,2.04,0.0826,0.1608,0.00,2432740000.00,0.24,0.0362,158769180194
611,SULA4,11.90,11.90,1.97,0.648,0.0181,0.495,1.42,15.13,-14.15,-1.23,-1.09,0.0428,0.0544,1.95,0.0813,0.1655,78839.50,7145830000.00,0.24,0.0975,158769180194
612,EQTL3,18.71,11.90,2.85,1.153,0.0101,0.558,4.77,4.99,-1.15,8.12,7.07,0.2312,0.1143,1.69,0.1378,0.2393,261572000.00,6635790000.00,2.50,0.2021,158769180194
613,FIBR3,66.30,12.03,2.59,2.010,0.0759,0.899,9.59,5.13,-2.54,7.17,5.29,0.3918,0.1675,1.46,0.2295,0.2157,0.00,14149000000.00,1.46,0.2271,158769180194
614,EBCO3,1.05,12.03,0.84,0.346,0.00,0.368,52.72,8.94,-15.02,8.68,8.68,0.0388,0.029,1.01,0.0504,0.07,0.00,828097000.00,0.02,0.0609,158769180194
615,MPLU3,26.80,12.20,17.37,6.877,0.00,2.676,50.65,10.34,66.01,7.71,7.28,0.6652,0.5637,1.06,1.2957,1.424,0.00,250279000.00,0.00,-0.1888,158769180194
